
#----------------------------------------------------
#TIMESTEP
#----------------------------------------------------

timestep	1

#----------------------------------------------------
#NPT RUN
#----------------------------------------------------

fix		fxnpt all npt temp 300 300 100 iso 1.0 1.0 1000.0

run		1000000
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 4.1
  ghost atom cutoff = 4.1
  binsize = 2.05 -> bins = 50 50 5
Memory usage per processor = 5.34324 Mbytes
Step Temp PotEng KinEng TotEng v_Fx v_Fy 
11207000    77.873083   -26903.902    913.41136   -25990.491 -2.1316282e-13 1.0658141e-14 
11208000    78.478769   -26911.385    920.51574   -25990.869 -1.8829382e-13 -4.2632564e-14 
11209000    78.391475   -26910.824    919.49183   -25991.332 1.2434498e-14 1.6520119e-13 
11210000    78.347913   -26910.707    918.98087   -25991.726 1.1768364e-13 2.3092639e-13 
11211000    79.585138   -26925.794    933.49288   -25992.301 -1.4921397e-13 2.2293278e-13 
11212000    78.218109   -26910.239    917.45833    -25992.78 6.3060668e-14 5.7731597e-14 
11213000    77.890331   -26907.008    913.61366   -25993.394 3.1086245e-14 8.8817842e-15 
11214000     78.10414   -26909.935    916.12154   -25993.813            0 1.030287e-13 
11215000    78.715364   -26917.558    923.29088   -25994.267 9.9475983e-14 1.4210855e-13 
11216000    78.511451   -26915.617    920.89909   -25994.717 -9.4146912e-14 8.1712415e-14 
11217000    78.536579   -26916.277    921.19383   -25995.084 -2.5046631e-13 3.126388e-13 
11218000    78.962913    -26921.67    926.19451   -25995.476 1.8474111e-13 -1.7585933e-13 
11219000    78.998545   -26922.494    926.61245   -25995.882 2.8421709e-14 3.0020431e-13 
11220000    77.409627   -26904.349    907.97525   -25996.374 1.4921397e-13 2.4868996e-13 
11221000    78.317787    -26915.34     918.6275   -25996.713 2.593481e-13 6.750156e-14 
11222000    78.430092   -26917.163    919.94479   -25997.218 2.0250468e-13 4.0856207e-14 
11223000    79.027414   -26924.644    926.95107   -25997.693 5.3290705e-14 2.9842795e-13 
11224000    77.732472   -26909.834    911.76206   -25998.072 8.8817842e-15 -7.1054274e-14 
11225000    78.906676   -26924.126    925.53487   -25998.591 -3.907985e-14 7.8159701e-14 
11226000    77.306775    -26905.98    906.76886   -25999.211 -3.375078e-14 -1.2878587e-13 
11227000    78.516276   -26920.705    920.95568   -25999.749 -8.5265128e-14 1.2079227e-13 
11228000    78.727227   -26923.704    923.43003   -26000.274 -1.3322676e-14 -9.4146912e-14 
11229000    78.150903   -26917.379    916.67005   -26000.708 -5.8619776e-14 -7.4606987e-14 
11230000    78.399951   -26920.857    919.59125   -26001.266 -3.907985e-14 3.5527137e-14 
11231000    79.452929   -26933.581    931.94215   -26001.638 -2.3092639e-13 -9.7699626e-14 
11232000    78.391006   -26921.475    919.48632   -26001.989 1.4921397e-13 1.8474111e-13 
11233000    77.510798   -26911.659    909.16194   -26002.497 3.8902215e-13 -7.1054274e-15 
11234000    78.358531   -26922.087    919.10541   -26002.981 -2.9842795e-13 2.2026825e-13 
11235000    77.267335   -26909.671    906.30624   -26003.365 4.7606363e-13 -2.1316282e-14 
11236000    77.107749   -26908.316    904.43438   -26003.882 -2.1671553e-13 -1.936229e-13 
11237000    77.747806   -26916.313    911.94192   -26004.371 3.2684966e-13 1.2434498e-13 
11238000    77.435533    -26913.21    908.27912   -26004.931 -1.7763568e-13 2.7000624e-13 
11239000    77.410233   -26913.397    907.98236   -26005.414 4.7783999e-13 8.8817842e-15 
11240000    77.576113   -26915.782    909.92805   -26005.854 -1.2434498e-14 -3.5527137e-13 
11241000    78.440323   -26926.362    920.06479   -26006.297 -2.7888802e-13 -1.9184654e-13 
11242000    76.578552   -26904.843    898.22717   -26006.616 9.9475983e-14 7.8159701e-14 
11243000    76.872961   -26908.799    901.68044   -26007.119 -1.2079227e-13 2.2026825e-13 
11244000    78.584089   -26929.365     921.7511   -26007.614 -1.3677948e-13 8.5265128e-14 
11245000    78.039054   -26923.321    915.35811   -26007.962 3.0730973e-13 5.3290705e-14 
11246000    78.654287   -26930.939    922.57448   -26008.365 -6.8389738e-14 7.1054274e-14 
11247000    77.562452   -26918.612    909.76781   -26008.844 -6.750156e-14 7.1054274e-14 
11248000    78.726665   -26932.687    923.42344   -26009.264 -1.1368684e-13 1.7763568e-14 
11249000    77.043449   -26913.472    903.68018   -26009.792 -1.4210855e-13 -4.6185278e-14 
11250000    77.877059   -26923.708      913.458    -26010.25 -3.5527137e-14 1.0569323e-13 
11251000    78.251337   -26928.522    917.84809   -26010.674 -3.4461323e-13 -4.9737992e-14 
11252000    76.777839   -26911.687     900.5647   -26011.122 -4.9737992e-14 2.0605739e-13 
11253000    77.655746   -26922.345    910.86211   -26011.483 6.0396133e-14 1.4033219e-13 
11254000    78.279176    -26930.11    918.17462   -26011.935 -1.7763568e-14 1.7053026e-13 
11255000    78.000687   -26927.291    914.90809   -26012.383 7.1054274e-15 -4.2632564e-14 
11256000    77.699216   -26924.247    911.37198   -26012.875 -1.5454305e-13 -7.1054274e-15 
11257000    78.059804   -26928.905     915.6015   -26013.303 -1.3322676e-14 4.3520743e-14 
11258000    78.867059   -26938.832    925.07018   -26013.762 -1.7763568e-14 -3.4106051e-13 
11259000    78.723484   -26937.752    923.38613   -26014.366 -8.8817842e-14 -3.375078e-13 
11260000    77.600697   -26925.232    910.21641   -26015.016 2.0250468e-13 3.375078e-14 
11261000    78.818164   -26940.086    924.49668   -26015.589 -1.1723955e-13 7.8159701e-14 
11262000    76.776467   -26916.526    900.54861   -26015.977 -3.1974423e-13 2.1316282e-14 
11263000    78.675793   -26939.461    922.82673   -26016.634 -3.499423e-13 1.7230661e-13 
11264000    77.550041    -26926.61    909.62224   -26016.988 -6.9277917e-14 2.9842795e-13 
11265000    78.790923   -26941.537    924.17716   -26017.359 1.1723955e-13 -1.811884e-13 
11266000    78.398363    -26937.42    919.57262   -26017.847 6.3948846e-14 2.1316282e-14 
11267000    77.131385   -26922.908    904.71162   -26018.196 2.4868996e-13 9.0594199e-14 
11268000     77.39523    -26926.45    907.80638   -26018.643 -3.5527137e-13 -1.8829382e-13 
11269000    76.881711   -26920.833    901.78307    -26019.05 -7.6383344e-14 3.5527137e-15 
11270000    76.825931   -26920.568     901.1288   -26019.439 -1.0658141e-13 -1.4566126e-13 
11271000     76.87145    -26921.65    901.66272   -26019.987 3.375078e-14 -4.6185278e-14 
11272000    77.759525   -26932.513    912.07938   -26020.433 2.3092639e-14 -7.8159701e-14 
11273000    78.703735   -26944.143    923.15448   -26020.989 1.7852386e-13 2.5224267e-13 
11274000    76.914003   -26923.597    902.16184   -26021.435 -2.1316282e-14 4.0856207e-14 
11275000    78.740675   -26945.565    923.58777   -26021.977 -2.5579538e-13 -1.5454305e-13 
11276000    76.985098   -26925.555    902.99575    -26022.56 2.8776981e-13 -1.6786572e-13 
11277000    77.558798   -26932.758    909.72495   -26023.033 2.7355895e-13 1.4921397e-13 
11278000    77.271827   -26929.777    906.35893   -26023.418 -2.2915003e-13 4.6185278e-14 
11279000    77.880554   -26937.385    913.49898   -26023.886 -2.8421709e-14 5.5067062e-14 
11280000    77.471393   -26933.008    908.69973   -26024.308 -4.609646e-13 -2.8776981e-13 
11281000    77.260302   -26931.018    906.22375   -26024.794 1.0658141e-13 -4.2987836e-13 
11282000    78.249349   -26943.233    917.82476   -26025.409 1.7763568e-15 -5.3290705e-14 
11283000    77.182479   -26931.134    905.31093   -26025.824 -5.5777605e-13 -1.7408297e-13 
11284000    76.957358   -26928.856    902.67037   -26026.186 2.1316282e-14 3.5882408e-13 
11285000    78.055928   -26942.183    915.55603   -26026.627 -5.8619776e-14 -2.2470914e-13 
11286000    76.882824   -26928.858    901.79612   -26027.062 -1.0480505e-13 -1.4921397e-13 
11287000    77.299759   -26934.102    906.68656   -26027.415 2.3803182e-13 -3.5527137e-15 
11288000    76.536829   -26925.603    897.73778   -26027.866 -3.7303494e-14 -1.1013412e-13 
11289000    76.455019   -26924.987    896.77819   -26028.209 -1.0658141e-13 1.3500312e-13 
11290000    76.503624   -26925.984    897.34831   -26028.636 4.1922021e-13 2.4868996e-14 
11291000    75.735615   -26917.388    888.33996   -26029.048 -4.6185278e-14 3.5527137e-13 
11292000    77.944942   -26943.783    914.25423   -26029.529 1.4210855e-14 4.2632564e-14 
11293000    77.641881   -26940.687    910.69948   -26029.988 -1.2789769e-13 7.1054274e-15 
11294000    77.846212   -26943.605    913.09618   -26030.509 -1.7763568e-13 1.7763568e-15 
11295000     76.81258   -26931.913    900.97219   -26030.941 -3.5527137e-14 2.6645353e-14 
11296000     77.92657   -26945.456    914.03873   -26031.417 -2.1138646e-13 7.8159701e-14 
11297000    77.663422   -26942.729    910.95214   -26031.776 -2.9132252e-13 -2.8421709e-14 
11298000    76.047604   -26924.206    891.99942   -26032.207 -2.6290081e-13 2.9309888e-13 
11299000    77.055479   -26936.548    903.82128   -26032.727 1.2789769e-13 2.6112446e-13 
11300000    76.032232   -26924.934    891.81912   -26033.114 -2.2737368e-13 1.2967405e-13 
11301000    76.799451   -26934.465     900.8182   -26033.647 1.5987212e-13 3.2329694e-13 
11302000     75.49526    -26919.71    885.52071   -26034.189 2.3092639e-13 7.1054274e-14 
11303000    77.529931   -26944.057    909.38636   -26034.671 2.7355895e-13 -2.0605739e-13 
11304000    77.026765   -26938.472    903.48448   -26034.988 1.6342483e-13 3.1086245e-14 
11305000    75.675254   -26922.958    887.63194   -26035.326 -3.7303494e-14 1.9007018e-13 
11306000    77.074469   -26939.638    904.04403   -26035.594 3.907985e-14 1.3322676e-14 
11307000    76.614302   -26934.634     898.6465   -26035.988 -3.1974423e-13 -3.1974423e-13 
11308000    76.328326   -26931.743    895.29215   -26036.451 1.2079227e-13 5.6843419e-14 
11309000    77.029293   -26940.533    903.51413   -26037.019 -3.3040237e-13 1.8474111e-13 
11310000    77.053488   -26941.355    903.79793   -26037.557 -2.9487524e-13 -1.0391688e-13 
11311000    76.119405   -26930.797    892.84161   -26037.956 -1.1590728e-13 2.0961011e-13 
11312000    77.610595   -26948.657    910.33251   -26038.325 3.3395509e-13 2.8421709e-13 
11313000    76.107087   -26931.394    892.69713   -26038.697 2.4868996e-13 1.9184654e-13 
11314000    76.118756   -26931.974      892.834    -26039.14 7.1054274e-14 -1.3855583e-13 
11315000    75.539479   -26925.552    886.03937   -26039.512 -6.3948846e-14 1.4566126e-13 
11316000    76.888813   -26941.782    901.86638   -26039.916 1.0835777e-13 -7.283063e-14 
11317000    77.543282   -26949.865    909.54296   -26040.322 6.2172489e-14 2.6645353e-13 
11318000    76.560167   -26938.823    898.01153   -26040.811 -1.8385293e-13 1.3145041e-13 
11319000    76.271053   -26935.737    894.62037   -26041.116 -4.2632564e-14 -5.3290705e-13 
11320000    76.894761   -26943.476    901.93614   -26041.539 -2.9132252e-13 -1.6342483e-13 
11321000     75.64432   -26929.238    887.26911   -26041.969 -2.9487524e-13 7.1054274e-15 
11322000    75.759288   -26930.973    888.61762   -26042.355 -3.2329694e-13 -1.3145041e-13 
11323000    75.508073   -26928.513      885.671   -26042.842 -9.2370556e-14 -2.4247271e-13 
11324000    76.468757   -26940.292    896.93934   -26043.353 -6.0396133e-14 1.563194e-13 
11325000    76.282476   -26938.632    894.75435   -26043.878 -2.1671553e-13 1.2789769e-13 
11326000    75.599919   -26931.024    886.74831   -26044.276 -1.7763568e-15 -1.0125234e-13 
11327000    76.882404   -26946.497     901.7912   -26044.706 2.5579538e-13 -5.6843419e-14 
11328000    76.451894   -26941.854    896.74154   -26045.113 -2.5579538e-13 7.1054274e-15 
11329000    75.950133   -26936.332    890.85614   -26045.476 2.2026825e-13 -9.5923269e-14 
11330000    77.258245   -26952.225    906.19962   -26046.026 -8.5265128e-14 5.6843419e-14 
11331000    76.912775   -26948.559    902.14743   -26046.412 5.3290705e-14 -1.1013412e-13 
11332000    77.117775   -26951.484    904.55198   -26046.932 8.5265128e-14 -8.8817842e-15 
11333000    75.633634   -26934.449    887.14377   -26047.306 9.1482377e-14 -1.0658141e-14 
11334000    75.771377    -26936.58    888.75942    -26047.82 3.1619152e-13 4.7961635e-14 
11335000    76.586454   -26946.729    898.31986   -26048.409 3.6592951e-13 -1.5099033e-13 
11336000    75.251663   -26931.445    882.66345   -26048.781 -1.4210855e-14 3.6060044e-13 
11337000    76.100161   -26941.859    892.61589   -26049.243 6.750156e-14 -4.0856207e-13 
11338000     76.14332   -26942.766    893.12212   -26049.644 -1.3145041e-13 2.2026825e-13 
11339000    76.205113   -26944.012    893.84692   -26050.165 -1.936229e-13 -2.1671553e-13 
11340000    75.431402   -26935.249    884.77169   -26050.477 -3.1974423e-14 -1.1990409e-13 
11341000    76.935505   -26953.344    902.41405    -26050.93 -1.7519319e-13 -1.6697754e-13 
11342000     76.18963   -26945.013    893.66532   -26051.348 -9.0594199e-14 -6.750156e-14 
11343000    76.401794   -26947.824    896.15389    -26051.67 8.8817842e-14 9.7699626e-14 
11344000    75.926854   -26942.792    890.58308   -26052.209 7.1054274e-15 -1.0480505e-13 
11345000    75.302194   -26935.959    883.25615   -26052.703 1.3677948e-13 -2.1671553e-13 
11346000    74.729248   -26929.621    876.53578   -26053.085 -2.8599345e-13 1.0658141e-14 
11347000    76.416913   -26949.832    896.33122   -26053.501 2.7711167e-13 -8.1712415e-14 
11348000    75.685725   -26941.532    887.75476   -26053.777 -1.1546319e-14 2.0516921e-13 
11349000     76.27585   -26948.903    894.67663   -26054.226 -3.7658765e-13 -1.7053026e-13 
11350000    75.028223   -26934.725    880.04261   -26054.683 -9.9475983e-14 -9.5923269e-14 
11351000    75.484658   -26940.673    885.39635   -26055.277 4.4408921e-14 -1.1191048e-13 
11352000    76.405055   -26951.888    896.19214   -26055.695            0 6.750156e-14 
11353000    74.790171    -26933.35    877.25038     -26056.1 -2.1316282e-14 3.4461323e-13 
11354000    75.881826   -26946.549    890.05493   -26056.494 2.4158453e-13 -1.2789769e-13 
11355000    75.980419   -26948.214    891.21138   -26057.002 3.6060044e-13 -2.1671553e-13 
11356000    76.451124   -26954.333    896.73251   -26057.601 -2.1316282e-14 -1.2612134e-13 
11357000     77.52777   -26967.399    909.36102   -26058.038 2.8421709e-13 1.6520119e-13 
11358000    76.104277   -26951.084    892.66416    -26058.42 -9.9475983e-14 -2.0250468e-13 
11359000    75.670286   -26946.278    887.57368   -26058.704 -2.220446e-13 5.6843419e-14 
11360000    76.472599   -26956.077     896.9844   -26059.093 1.030287e-13 5.7731597e-14 
11361000    76.752999   -26959.885    900.27335   -26059.612 3.5527137e-14 -3.0198066e-14 
11362000    76.558474   -26957.952    897.99167    -26059.96 1.3677948e-13 -2.016165e-13 
11363000    75.194826   -26942.344    881.99677   -26060.347 1.4566126e-13 -2.9132252e-13 
11364000    75.681701   -26948.412    887.70756   -26060.705 1.2789769e-13 -2.9132252e-13 
11365000    74.876435   -26939.307    878.26222   -26061.045 -1.2789769e-13 -1.7763568e-13 
11366000    76.296831   -26956.343    894.92273    -26061.42 1.3500312e-13 7.8159701e-14 
11367000    75.557349   -26948.047    886.24898   -26061.798 6.0396133e-14 8.7041485e-14 
11368000    76.248115   -26956.634    894.35132   -26062.283 -4.6185278e-14 2.4336089e-13 
11369000    75.682228   -26950.535    887.71375   -26062.821 1.3500312e-13 -1.1901591e-13 
11370000    74.542918   -26937.666    874.35023   -26063.315 -2.8421709e-13 2.3980817e-13 
11371000     76.40307   -26959.826    896.16886   -26063.657 2.2470914e-13 -2.7533531e-13 
11372000     76.33146   -26959.357    895.32891   -26064.028 -1.1013412e-13 -5.6843419e-14 
11373000      75.3835   -26948.735    884.20983   -26064.525 -7.1054274e-14 -7.1054274e-15 
11374000    74.423269   -26938.084    872.94681   -26065.137 1.5809576e-13 7.6383344e-14 
11375000    75.962692   -26956.694    891.00345    -26065.69            0 1.4210855e-13 
11376000    76.071579   -26958.311    892.28064    -26066.03 -8.5265128e-14 -9.9475983e-14 
11377000    75.044929    -26946.58    880.23856   -26066.342 1.0658141e-14 -3.0198066e-13 
11378000     76.12703   -26959.692    892.93105   -26066.761 3.0553338e-13 2.8776981e-13 
11379000    74.740196   -26944.007     876.6642   -26067.343 -1.2789769e-13 1.4210855e-13 
11380000    74.313384   -26939.358    871.65792     -26067.7 3.5882408e-13 -3.499423e-13 
11381000    74.823624   -26945.849    877.64276   -26068.207 -3.5527137e-14 -4.6185278e-14 
11382000    75.285653   -26951.609    883.06213   -26068.546 5.6843419e-14 7.8159701e-14 
11383000     76.30752   -26964.058     895.0481    -26069.01 3.9790393e-13 7.8159701e-14 
11384000    75.265277   -26952.312    882.82313   -26069.489 8.8817842e-14 4.7961635e-13 
11385000    74.884051   -26948.134    878.35155   -26069.782 -1.4210855e-13 1.8651747e-13 
11386000    76.135592   -26963.236    893.03147   -26070.204 -4.1922021e-13 1.0480505e-13 
11387000    75.803177   -26959.795    889.13242   -26070.663 -2.4868996e-14 -1.1546319e-14 
11388000    75.671735   -26958.694    887.59067   -26071.103 -5.8619776e-14            0 
11389000    75.108451   -26952.536    880.98364   -26071.552 3.375078e-14 7.8159701e-14 
11390000    75.779368   -26960.894    888.85316   -26072.041 -2.0605739e-13 -4.9737992e-14 
11391000    75.637649   -26959.783    887.19086   -26072.592 1.7053026e-13 -2.1138646e-13 
11392000    75.607448   -26959.891    886.83662   -26073.054 -2.4868996e-13 -1.8651747e-13 
11393000    74.455107   -26946.742    873.32025   -26073.422 -4.2632564e-14 3.7303494e-14 
11394000    73.952733   -26941.269    867.42767   -26073.842 -3.828049e-13 1.7763568e-13 
11395000    75.090924   -26955.011    880.77805   -26074.233 4.9027449e-13 -1.0658141e-14 
11396000    75.347497   -26958.351    883.78753   -26074.563 -9.9475983e-14 -3.4816594e-13 
11397000    75.335315   -26958.663    883.64463   -26075.019 1.4210855e-14 -3.375078e-14 
11398000    75.059924    -26955.79    880.41444   -26075.376 2.0605739e-13 5.8619776e-14 
11399000     76.47553   -26973.061    897.01877   -26076.042 -2.3181457e-13 7.4606987e-14 
11400000    76.414386   -26972.764    896.30159   -26076.463 2.6290081e-13 1.3322676e-14 
11401000    75.505978   -26962.645    885.64643   -26076.998 -3.5527137e-14 2.1316282e-13 
11402000    75.070404   -26957.945    880.53737   -26077.407 2.3403501e-13 2.9487524e-13 
11403000    74.695414   -26954.079    876.13892    -26077.94 -6.3948846e-14 8.8817842e-15 
